-5.639498847729618181e-01,-2.976753984284173371e-01,6.644313448766184793e-01,-1.342189907230602608e-01,-4.675290427859094544e-01,1.780459691131403677e+00,-4.072749762187316547e-01,1.014572759428400195e+00,6.389493293704384680e-02,4.190400220798583264e-02,-1.679859552106691689e-01,-1.086356320798383290e+00,-3.964307096830454458e-01,1.749066322404608798e+00,1.025000982702647251e-01,1.487693660114531857e+00
4.084801275829094136e-01,-7.775049714121291533e-01,-3.963924233848200585e-01,4.238673559954655445e-01,7.913624617048645726e-01,-2.348757730908357100e-01,-6.886268980053970035e-01,-1.248479797002953307e+00,1.944026259931313394e+00,-1.010220609600652297e+00,4.256904396086090281e-01,-9.482205091088792281e-01,-4.886679004351061062e-01,8.420268678833665588e-01,-6.162151003516241898e-01,5.275353226253739480e-01
-3.807116608321027829e-01,-9.572979975650278694e-01,6.455668915054429968e-01,6.402596671112656956e-01,1.437496159667300155e+00,9.934869988340065683e-02,1.746428800670395631e+00,1.867966829308304044e+00,8.098544349721323865e-01,-1.544586942906930549e+00,-3.695204904260133705e-01,-1.151727206931267400e+00,-6.604686177883203335e-01,2.356861076093941521e-01,1.073873595295879779e+00,-7.607362404034547776e-01
-1.478145609993948506e+00,-3.280184793241234242e-01,-2.008795123368789071e+00,4.618274553820536088e-01,-4.651514309893518134e-02,-1.240976728032661125e+00,-1.603995908395287939e+00,1.396925348229368924e-01,-6.411215753772208092e-01,4.847045088399372648e-01,2.250429348214042946e+00,1.209924140212507604e+00,1.269297559164202838e+00,-3.753343514677334625e+00,9.434739527302405948e-01,6.003230617064617691e-01
1.251723737995948660e-01,2.036355066495358912e+00,1.453823098773766143e+00,-9.921638458278009276e-01,8.152483534393178966e-01,-2.378555225875492452e-01,6.651532524683326786e-01,-9.400838652495876469e-01,-1.005953059455480636e+00,-8.122905449211378359e-01,1.193810142254363438e+00,-7.822160687451777950e-01,2.116863346716066463e+00,-2.294682922225748545e+00,1.069563810905670431e+00,1.731744734340408209e+00
9.018940983819475621e-01,9.164447136754513279e-01,7.609431236870374260e-01,-3.295561395118459247e-01,7.979344192422199722e-01,1.181709028863613176e+00,7.460599568830749151e-01,6.635028301641054949e-01,-1.974751921348830708e-01,-1.244697784950870911e+00,6.841232326468460467e-01,-1.075995458299823238e+00,-1.188205064920761167e+00,-4.559596679640363637e-01,1.757144099222549688e-02,3.892281051406968895e-01
1.240774729839670520e+00,1.929398217653882419e+00,1.217377846258631990e+00,6.263508267102121385e-01,-6.174099892544701040e-01,-5.737986117271144382e-01,-3.637609160976949529e-01,-1.034967383230844584e+00,3.370266227039949158e-01,4.561205106816025867e-01,-1.950773380465236517e+00,8.893059706333696912e-01,-7.120070390792869741e-01,-2.330226209740006958e-03,-2.450823935834460343e+00,-2.051010740674838129e+00
2.618589465474015221e-02,-7.168675687321925949e-01,5.742719204617199348e-03,-8.896170789048878369e-01,1.791630082498397503e+00,-1.090528877558540194e-01,-1.687225963202002021e-01,4.986860717278892019e-01,-7.487192971306275702e-01,-2.154949395064595374e-01,2.132836850779272986e+00,9.197042880426965772e-02,-2.004618693457962397e+00,-2.626176635312587465e-02,-1.071356895920251517e+00,5.478909661998780933e-01
9.346136731200849201e-02,1.242939242035608682e+00,-9.947389320220419995e-01,1.447101423851473667e+00,-1.948479548397570760e+00,7.603548992893667258e-01,-1.423509073123920277e-01,-1.706847737559226585e+00,5.699587086242261513e-01,3.398278688626604760e-01,7.763729500387065441e-01,-1.484858304546325058e+00,4.978788595604774492e-01,-5.765331191014860801e-01,1.581870406444393806e+00,-1.379675862512468563e-02
8.832474576944835398e-01,-1.345171448986977714e+00,-4.598661328917836855e-01,6.429832127718856372e-01,1.644226255040250884e-01,-4.079905496357392747e-01,-5.123597373776950237e-01,-3.517154901284925694e-01,6.129039282625954321e-01,-1.483536479935704921e+00,-3.651843421304971082e-01,8.595485178708855978e-01,-4.188753894339559136e-01,-7.597251600289558482e-01,1.301203420325463433e+00,-1.309517151399615553e+00
-9.590425466810531541e-01,2.735913627071823728e-01,-3.320862364801851485e-01,1.388598139751010541e+00,1.791512843051951354e+00,-1.340920315068273583e+00,2.943573727401673779e-01,-4.277798566364784394e-01,5.297828416950773889e-01,-1.931067414040732455e+00,-2.766702245474289557e-01,1.530912808897045618e+00,1.318908770987033741e+00,2.372101378132470018e+00,-9.451517865305177901e-01,8.232684493022048022e-02
-1.747455974774293708e+00,-3.141875964427534029e-01,1.206880352179944715e+00,1.256379880603649690e+00,8.680144845189316505e-02,9.510155749594522145e-01,-9.095957931747838954e-01,1.143925226443806981e-01,-1.006163929586974204e+00,-5.737874273987868534e-01,1.324919831539600745e-01,-1.943994436088769193e-02,-4.287388506687476730e-01,-1.891445632124038323e-01,-2.127601290237718934e-01,1.881167666266837069e+00
-1.181988473778195353e-01,-8.851998030425953790e-01,-8.703811109496047971e-01,7.030870203024708331e-01,1.358809167895743908e+00,5.598712024141951071e-02,1.679256088300795091e-01,2.953356469191961708e-01,-3.697984394303154287e-01,4.121277815153022439e-02,7.045471177778794836e-01,-8.551185086261723356e-01,-1.797605384637211534e+00,9.170043973514377944e-01,2.912512231138761343e-01,-7.803156989102564278e-01
-1.559863732519603641e+00,-3.234238550533276024e-01,-6.295414766480471602e-01,6.890854985828843704e-01,-8.143738294667260957e-01,1.912641718864163329e-02,-2.541913258604630022e-01,-5.646973821267401439e-01,-4.556690099188402954e-01,1.297789549746230842e+00,-4.431465735348531082e-02,-7.750468738835002425e-01,4.715792660643840506e-01,-1.713286254335845138e-01,-1.061762393012185335e+00,-9.357974248361822234e-01
-1.054708288470435074e+00,-1.319255592378610231e+00,-3.539735217542965828e-01,1.192457206027761618e+00,-5.105965776520720034e-01,-6.364830468792531670e-01,5.935707787878304886e-01,-1.461225664046208461e-01,-5.573743526924077596e-01,-9.295541367808969335e-01,-2.610314478690930251e+00,-1.890559515327234000e-02,8.471048013453082171e-02,-6.056055212230697649e-01,-4.687246511278385375e-02,4.446863572783630314e-01
-5.564743537081806579e-01,-2.294095475618661978e-02,1.075828289872593713e+00,9.550872393357578982e-01,3.966227415489597674e-01,4.923090684751705859e-01,7.858187020698598202e-01,1.916304771917477945e+00,4.052911237355873442e-01,9.285312380657574360e-01,3.719212137057032463e-01,-1.724466461234492209e+00,-6.981972736206152330e-01,3.254091455034095470e-01,-1.973616950429731287e-01,-1.214399118585069104e+00
1.384008585933197200e+00,3.649029123782467354e-01,-1.717715365325461541e+00,1.697073064213612703e+00,-1.494938588647126698e+00,-1.510360623690914783e-01,-1.271031469940436809e+00,1.107181014871028601e+00,4.786636104502448724e-02,9.368013828623151795e-01,8.288475153907931547e-01,-9.646495599418223321e-01,-1.320340585144730572e-01,-3.521678826403881191e-01,-5.429552219707809435e-01,1.680898654668329939e-01
-1.173742962160823522e+00,2.206828181347961326e+00,7.443942293284229184e-01,-3.192017940227472872e-01,2.534033592181527128e-01,-6.082569476719892898e-02,-1.699950936625962417e+00,3.051937539643255093e+00,-8.162593376422573321e-01,-1.079701930639218377e+00,2.085156134996094313e+00,-6.644866993673850253e-01,1.621512195959947222e+00,-3.168046267860729626e-01,-2.703196159508221008e-01,1.102998030613112412e+00
